Flow Number, Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
122.0,245,1709471900.2470813,1709471900.2470813,UDP,192.168.0.2,52081,192.168.0.4,53,,L,,0.0,0.0
,246,1709471900.3838496,1709471900.3838496,UDP,192.168.0.4,53,192.168.0.2,52081,,,,,
123.0,247,1709471900.249308,1709471900.249308,UDP,192.168.0.2,53093,192.168.0.4,53,,L,,0.0,0.0
,248,1709471900.3463469,1709471900.3463469,UDP,192.168.0.4,53,192.168.0.2,53093,,,,,
124.0,249,1709471900.2504072,1709471900.2504072,UDP,192.168.0.2,46641,192.168.0.4,53,,L,,0.0,0.0
,250,1709471900.3838491,1709471900.3838491,UDP,192.168.0.4,53,192.168.0.2,46641,,,,,
125.0,251,1709471900.2512376,1709471900.2512376,UDP,192.168.0.2,40905,192.168.0.4,53,,L,,0.0,0.0
,252,1709471900.3463466,1709471900.3463466,UDP,192.168.0.4,53,192.168.0.2,40905,,,,,
126.0,253,1709471900.3883927,1709471900.3883927,UDP,192.168.0.2,50706,192.168.0.4,53,,L,,0.0,0.0
,254,1709471900.4022155,1709471900.4022155,UDP,192.168.0.4,53,192.168.0.2,50706,,,,,
127.0,255,1709471902.0389132,1709471902.0389132,UDP,192.168.0.2,44347,192.168.0.4,53,,L,,0.0,0.0
,256,1709471902.0402672,1709471902.0402672,UDP,192.168.0.4,53,192.168.0.2,44347,,,,,
128.0,257,1709471902.041564,1709471902.041564,UDP,192.168.0.2,36024,192.168.0.4,53,,L,,0.0,0.0
,258,1709471902.042596,1709471902.042596,UDP,192.168.0.4,53,192.168.0.2,36024,,,,,
129.0,259,1709471902.328169,1709471902.328169,UDP,192.168.0.2,57000,192.168.0.4,53,,L,,0.0,0.0
,260,1709471902.4846663,1709471902.4846663,UDP,192.168.0.4,53,192.168.0.2,57000,,,,,
130.0,261,1709471902.3283415,1709471902.3283415,UDP,192.168.0.2,40897,192.168.0.4,53,,L,,0.0,0.0
,262,1709471902.4846668,1709471902.4846668,UDP,192.168.0.4,53,192.168.0.2,40897,,,,,
131.0,263,1709471902.3285165,1709471902.3285165,UDP,192.168.0.2,35713,192.168.0.4,53,,L,,0.0,0.0
,264,1709471902.4598377,1709471902.4598377,UDP,192.168.0.4,53,192.168.0.2,35713,,,,,
132.0,265,1709471902.3287969,1709471902.3287969,UDP,192.168.0.2,58604,192.168.0.4,53,,L,,0.0,0.0
,266,1709471902.4598372,1709471902.4598372,UDP,192.168.0.4,53,192.168.0.2,58604,,,,,
133.0,267,1709472089.735494,1709472090.7785628,TCP,192.168.0.2,41460,192.168.0.4,110,,L,,0.0,0.0
,268,1709472089.7371464,1709472090.8013551,TCP,192.168.0.4,110,192.168.0.2,41460,,,,,
134.0,269,1709471910.1907496,1709471910.1907496,UDP,192.168.0.2,39646,192.168.0.4,53,,L,,0.0,0.0
,270,1709471910.2125697,1709471910.2125697,UDP,192.168.0.4,53,192.168.0.2,39646,,,,,
135.0,271,1709471912.2749386,1709471912.2749386,UDP,192.168.0.2,38144,192.168.0.4,53,,L,,0.0,0.0
,272,1709471912.2758052,1709471912.2758052,UDP,192.168.0.4,53,192.168.0.2,38144,,,,,
136.0,273,1709471912.3483217,1709471912.3483217,UDP,192.168.0.2,56445,192.168.0.4,53,,L,,0.0,0.0
,274,1709471912.3492548,1709471912.3492548,UDP,192.168.0.4,53,192.168.0.2,56445,,,,,
137.0,275,1709471914.951126,1709471914.951126,UDP,192.168.0.2,42913,192.168.0.4,53,,L,,0.0,0.0
,276,1709471914.954396,1709471914.954396,UDP,192.168.0.4,53,192.168.0.2,42913,,,,,
138.0,277,1709471922.9687045,1709471922.9687045,UDP,192.168.0.2,5353,224.0.0.251,5353,,L,,0.0,0.0
,278,1709471925.8629386,1709471925.8629386,UDP,fe80::a00:27ff:fece:e7c7,5353,ff02::fb,5353,,,,,
139.0,279,1709471928.640158,1709471928.640158,UDP,192.168.0.2,33513,192.168.0.4,53,,L,,0.0,0.0
,280,1709471928.660126,1709471928.660126,UDP,192.168.0.4,53,192.168.0.2,33513,,,,,
140.0,281,1709471928.7588804,1709471928.7588804,UDP,192.168.0.2,41046,192.168.0.4,53,,L,,0.0,0.0
,282,1709471928.7754354,1709471928.7754354,UDP,192.168.0.4,53,192.168.0.2,41046,,,,,
141.0,283,1709471928.8200269,1709471928.8200269,UDP,192.168.0.2,34558,192.168.0.4,53,,L,,0.0,0.0
,284,1709471928.837192,1709471928.837192,UDP,192.168.0.4,53,192.168.0.2,34558,,,,,
142.0,285,1709471955.1168158,1709471955.1168158,UDP,192.168.0.2,52717,192.168.0.4,53,,L,,0.0,0.0
,286,1709471955.1646628,1709471955.1646628,UDP,192.168.0.4,53,192.168.0.2,52717,,,,,
143.0,287,1709471955.1176076,1709471955.1176076,UDP,192.168.0.2,37218,192.168.0.4,53,,L,,0.0,0.0
,288,1709471955.1431353,1709471955.1431353,UDP,192.168.0.4,53,192.168.0.2,37218,,,,,
144.0,289,1709471955.1477067,1709471955.1477067,UDP,192.168.0.2,36298,192.168.0.4,53,,L,,0.0,0.0
,290,1709471955.164663,1709471955.164663,UDP,192.168.0.4,53,192.168.0.2,36298,,,,,
145.0,291,1709471964.1154215,1709471964.1154215,UDP,192.168.0.2,54528,192.168.0.4,53,,L,,0.0,0.0
,292,1709471964.132926,1709471964.132926,UDP,192.168.0.4,53,192.168.0.2,54528,,,,,
146.0,293,1709471964.2375128,1709471964.2375128,UDP,192.168.0.2,51482,192.168.0.4,53,,L,,0.0,0.0
,294,1709471964.2606497,1709471964.2606497,UDP,192.168.0.4,53,192.168.0.2,51482,,,,,
147.0,295,1709472003.5812955,1709472003.5812955,UDP,192.168.0.2,60816,192.168.0.4,53,,L,,0.0,0.0
,296,1709472003.595487,1709472003.595487,UDP,192.168.0.4,53,192.168.0.2,60816,,,,,
148.0,297,1709472003.6154535,1709472003.6154535,UDP,192.168.0.2,54478,192.168.0.4,53,,L,,0.0,0.0
,298,1709472003.6361876,1709472003.6361876,UDP,192.168.0.4,53,192.168.0.2,54478,,,,,
149.0,300,1709472035.3088,1709472035.3088,UDP,192.168.0.2,59457,192.168.0.4,53,,L,,0.0,0.0
,301,1709472035.3609934,1709472035.3609934,UDP,192.168.0.4,53,192.168.0.2,59457,,,,,
150.0,302,1709472035.309834,1709472035.309834,UDP,192.168.0.2,55111,192.168.0.4,53,,L,,0.0,0.0
,303,1709472035.33719,1709472035.33719,UDP,192.168.0.4,53,192.168.0.2,55111,,,,,
151.0,304,1709472035.34118,1709472035.34118,UDP,192.168.0.2,60588,192.168.0.4,53,,L,,0.0,0.0
,305,1709472035.3609931,1709472035.3609931,UDP,192.168.0.4,53,192.168.0.2,60588,,,,,
152.0,306,1709472050.625121,1709472050.625121,UDP,192.168.0.2,38060,192.168.0.4,53,,L,,0.0,0.0
,307,1709472050.680376,1709472050.680376,UDP,192.168.0.4,53,192.168.0.2,38060,,,,,
153.0,308,1709472050.6262405,1709472050.6262405,UDP,192.168.0.2,48072,192.168.0.4,53,,L,,0.0,0.0
,309,1709472050.6803763,1709472050.6803763,UDP,192.168.0.4,53,192.168.0.2,48072,,,,,
154.0,310,1709472050.7404768,1709472050.7404768,UDP,192.168.0.2,58780,192.168.0.4,53,,L,,0.0,0.0
,311,1709472050.7526274,1709472050.7526274,UDP,192.168.0.4,53,192.168.0.2,58780,,,,,
155.0,312,1709472050.8054216,1709472050.8054216,UDP,192.168.0.2,38193,192.168.0.4,53,,L,,0.0,0.0
,313,1709472050.827629,1709472050.827629,UDP,192.168.0.4,53,192.168.0.2,38193,,,,,
156.0,314,1709472050.8946638,1709472050.8946638,UDP,192.168.0.2,45749,192.168.0.4,53,,L,,0.0,0.0
,315,1709472050.9151013,1709472050.9151013,UDP,192.168.0.4,53,192.168.0.2,45749,,,,,
157.0,316,1709472051.0175364,1709472051.0175364,UDP,192.168.0.2,52563,192.168.0.4,53,,L,,0.0,0.0
,317,1709472051.0217545,1709472051.0217545,UDP,192.168.0.4,53,192.168.0.2,52563,,,,,
158.0,318,1709472051.070917,1709472051.070917,UDP,192.168.0.2,55294,192.168.0.4,53,,L,,0.0,0.0
,319,1709472051.0975313,1709472051.0975313,UDP,192.168.0.4,53,192.168.0.2,55294,,,,,
159.0,320,1709472056.4646692,1709472056.4646692,UDP,192.168.0.2,52905,192.168.0.4,53,,L,,0.0,0.0
,321,1709472056.4824617,1709472056.4824617,UDP,192.168.0.4,53,192.168.0.2,52905,,,,,
160.0,322,1709472056.4656866,1709472056.4656866,UDP,192.168.0.2,51933,192.168.0.4,53,,L,,0.0,0.0
,323,1709472056.4824612,1709472056.4824612,UDP,192.168.0.4,53,192.168.0.2,51933,,,,,
161.0,324,1709472058.0360444,1709472058.0360444,UDP,192.168.0.2,41614,192.168.0.4,53,,L,,0.0,0.0
,325,1709472058.050954,1709472058.050954,UDP,192.168.0.4,53,192.168.0.2,41614,,,,,
162.0,326,1709472058.3729064,1709472058.3729064,UDP,192.168.0.2,59872,192.168.0.4,53,,L,,0.0,0.0
,327,1709472058.3899615,1709472058.3899615,UDP,192.168.0.4,53,192.168.0.2,59872,,,,,
163.0,328,1709472063.6899586,1709472063.6899586,UDP,192.168.0.2,33603,192.168.0.4,53,,L,,0.0,0.0
,329,1709472063.6928933,1709472063.6928933,UDP,192.168.0.4,53,192.168.0.2,33603,,,,,
164.0,330,1709472063.702376,1709472063.702376,UDP,192.168.0.2,37015,192.168.0.4,53,,L,,0.0,0.0
,331,1709472063.7276528,1709472063.7276528,UDP,192.168.0.4,53,192.168.0.2,37015,,,,,
165.0,332,1709472089.68966,1709472089.6899023,UDP,192.168.0.2,54837,192.168.0.4,53,,L,,0.0,0.0
,333,1709472089.6905346,1709472089.7099109,UDP,192.168.0.4,53,192.168.0.2,54837,,,,,
166.0,334,1709472092.1723702,1709472096.1187625,TCP,192.168.0.2,54904,192.168.0.3,1234,,L,,0.0,0.0
,335,1709472092.175999,1709472096.1440468,TCP,192.168.0.3,1234,192.168.0.2,54904,,,,,
167.0,336,1709472124.6709776,1709472124.6709776,UDP,192.168.0.2,58872,192.168.0.4,53,,L,,0.0,0.0
,337,1709472124.67212,1709472124.67212,UDP,192.168.0.4,53,192.168.0.2,58872,,,,,
168.0,338,1709472124.6738183,1709472124.6738183,UDP,192.168.0.2,58952,192.168.0.4,53,,L,,0.0,0.0
,339,1709472124.6753464,1709472124.6753464,UDP,192.168.0.4,53,192.168.0.2,58952,,,,,
